"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","preparations","county","type","locality","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",38.174138,-85.511721,"NORTH_AMERICA","Kentucky",2022,6,15,"cdc,cdround","https://www.inaturalist.org/observations/121909934","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4950044258","121909934",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.382119,-88.981684,"NORTH_AMERICA","Illinois",2021,2,28,"cdc,cdround","https://www.inaturalist.org/observations/70362043","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3058729106","70362043",NA,NA,NA,NA,NA,NA
"410461b6-368c-4970-8cb5-c043c28c08dd","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.358601,-88.780925,"NORTH_AMERICA","Tennessee",2021,2,28,"cdc","http://arctos.database.museum/guid/APSU:Herp:20687","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4136558413","APSU:Herp:20687","media","Weakley County","Event","E of Martin",NA,NA
"410461b6-368c-4970-8cb5-c043c28c08dd","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.359819,-88.779326,"NORTH_AMERICA","Tennessee",2021,2,28,"cdc","http://arctos.database.museum/guid/APSU:Herp:20688","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4136558445","APSU:Herp:20688","media","Weakley County","Event","Cattle pond about 348 m NW (by air) intersection of Hatler Rd. and Hyndsver Rd.",NA,NA
"410461b6-368c-4970-8cb5-c043c28c08dd","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.352806,-88.788231,"NORTH_AMERICA","Tennessee",2021,2,28,"cdc","http://arctos.database.museum/guid/APSU:Herp:20692","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4136558307","APSU:Herp:20692","media","Weakley County","Event","Hyndsver Rd.",NA,NA
"410461b6-368c-4970-8cb5-c043c28c08dd","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.352797,-88.787258,"NORTH_AMERICA","Tennessee",2021,2,28,"cdc","http://arctos.database.museum/guid/APSU:Herp:20693","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4136558395","APSU:Herp:20693","media","Weakley County","Event","Hyndsver Rd.",NA,NA
"410461b6-368c-4970-8cb5-c043c28c08dd","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.352763,-88.785745,"NORTH_AMERICA","Tennessee",2021,2,28,"cdc","http://arctos.database.museum/guid/APSU:Herp:20694","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4136558428","APSU:Herp:20694","media","Weakley County","Event","Hyndsver Rd.",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.795756,-89.035577,"NORTH_AMERICA","Illinois",2021,3,11,"cdc,cdround","https://www.inaturalist.org/observations/71045109","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3061662521","71045109",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.763875,-89.191407,"NORTH_AMERICA","Illinois",2021,3,11,"cdc,cdround","https://www.inaturalist.org/observations/71045126","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3061748553","71045126",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.789179,-89.144922,"NORTH_AMERICA","Illinois",2021,3,11,"cdc,cdround","https://www.inaturalist.org/observations/71045141","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3061547499","71045141",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.435339,-94.729985,"NORTH_AMERICA","Oklahoma",2021,3,13,"cdc,cdround","https://www.inaturalist.org/observations/71196221","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3061590975","71196221",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.202956,-94.148891,"NORTH_AMERICA","Arkansas",2021,3,12,"cdc,cdround","https://www.inaturalist.org/observations/71242130","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3061617620","71242130",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.004356,-92.778383,"NORTH_AMERICA","Arkansas",2021,3,12,"cdc,cdround","https://www.inaturalist.org/observations/71267492","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3061566989","71267492",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.387932,-94.102612,"NORTH_AMERICA","Arkansas",2021,3,12,"cdc,cdround","https://www.inaturalist.org/observations/71337608","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3061732367","71337608",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.347424,-94.448773,"NORTH_AMERICA","Arkansas",2021,3,13,"cdc,cdround","https://www.inaturalist.org/observations/71338509","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3061790340","71338509",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.165938,-96.386971,"NORTH_AMERICA","Kansas",2021,3,15,"cdc,cdround","https://www.inaturalist.org/observations/71422867","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3061789449","71422867",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",33.968397,-96.539237,"NORTH_AMERICA","Oklahoma",2021,3,27,"cdc,cdround","https://www.inaturalist.org/observations/72174314","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3070594743","72174314",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",29.05109,-97.071994,"NORTH_AMERICA","Texas",2021,5,1,"cdc,cdround","https://www.inaturalist.org/observations/76545176","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3112814378","76545176",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",29.052021,-97.149903,"NORTH_AMERICA","Texas",2021,5,1,"cdc,cdround","https://www.inaturalist.org/observations/76545826","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3112409418","76545826",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",29.09937,-97.155982,"NORTH_AMERICA","Texas",2021,5,1,"cdc,cdround","https://www.inaturalist.org/observations/76545913","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3112577438","76545913",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",29.02001,-97.040928,"NORTH_AMERICA","Texas",2021,5,1,"cdc,cdround","https://www.inaturalist.org/observations/76554468","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3112907461","76554468",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",29.197391,-97.156575,"NORTH_AMERICA","Texas",2021,5,3,"cdc,cdround","https://www.inaturalist.org/observations/77485233","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112865659","77485233",NA,NA,NA,NA,NA,NA
"852628c6-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Lithobates areolatus",28.59375,-97.40338,"NORTH_AMERICA","Texas",2021,8,16,"gass84,incomis,inmafu",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4127963885","116106","Alcoholic","Goliad",NA,"Co. Rd 2441, ca. 5.9 rd km SW jct U.S. Hwy 183",NA,NA
"852628c6-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Lithobates areolatus",28.58019,-97.40541,"NORTH_AMERICA","Texas",2021,8,16,"gass84,incomis,inmafu",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4127963524","116107","Alcoholic","Goliad",NA,"Co. Rd 2441, ca. 7.4 rd km SW jct U.S. Hwy 183",NA,NA
"852628c6-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Lithobates areolatus",28.58965,-97.40399,"NORTH_AMERICA","Texas",2021,8,16,"gass84,incomis,inmafu",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4127963963","116108","Alcoholic","Goliad",NA,"Co. Rd 2441, ca. 6.4 rd km SW jct U.S. Hwy 183",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",28.57494,-97.48745,"NORTH_AMERICA","Texas",2021,8,16,"cdc,cdround","https://www.inaturalist.org/observations/91687961","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337944674","91687961",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",28.548347,-97.565295,"NORTH_AMERICA","Texas",2021,8,16,"cdc,cdround","https://www.inaturalist.org/observations/91688094","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337532123","91688094",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",28.436641,-97.489542,"NORTH_AMERICA","Texas",2021,8,16,"cdc,cdround","https://www.inaturalist.org/observations/91688199","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337865267","91688199",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.25705,-94.092444,"NORTH_AMERICA","Arkansas",2020,3,17,"cdc,cdround","https://www.inaturalist.org/observations/107884228","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3712524565","107884228",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.482201,-95.689235,"NORTH_AMERICA","Oklahoma",2020,3,16,"cdc,cdround","https://www.inaturalist.org/observations/40116175","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580251876","40116175",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.387273,-94.0857,"NORTH_AMERICA","Arkansas",2020,3,19,"cdc,cdround","https://www.inaturalist.org/observations/40238350","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580306109","40238350",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.282808,-94.0431,"NORTH_AMERICA","Arkansas",2020,3,19,"cdc,cdround","https://www.inaturalist.org/observations/40238355","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580312114","40238355",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.390661,-94.016573,"NORTH_AMERICA","Arkansas",2020,3,19,"cdc,cdround","https://www.inaturalist.org/observations/40238370","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580222187","40238370",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.344026,-94.050713,"NORTH_AMERICA","Arkansas",2020,3,18,"cdc,cdround","https://www.inaturalist.org/observations/40238977","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580282146","40238977",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.239363,-94.185893,"NORTH_AMERICA","Arkansas",2020,3,18,"cdc,cdround","https://www.inaturalist.org/observations/40238979","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580304152","40238979",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.14209,-94.264102,"NORTH_AMERICA","Arkansas",2020,3,19,"cdc,cdround","https://www.inaturalist.org/observations/40275939","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596238207","40275939",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",29.182842,-97.171544,"NORTH_AMERICA","Texas",2020,3,22,"cdc,cdround","https://www.inaturalist.org/observations/40584620","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596057586","40584620",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",29.01002,-97.027532,"NORTH_AMERICA","Texas",2020,3,22,"cdc,cdround","https://www.inaturalist.org/observations/40644761","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596332941","40644761",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.06621,-95.90008,"NORTH_AMERICA","Kansas",2020,3,22,"cdc,cdround","https://www.inaturalist.org/observations/53799524","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2823107248","53799524",NA,NA,NA,NA,NA,NA
"410461b6-368c-4970-8cb5-c043c28c08dd","PRESERVED_SPECIMEN","PRESENT","Lithobates areolatus",35.66145,-88.56017,"NORTH_AMERICA","Tennessee",2020,3,27,"cdc,colmafu,inmafu","http://arctos.database.museum/guid/APSU:Herp:20020","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4093492094","APSU:Herp:20020","media","Henderson County","Event","In yard W of residence near 3365 Blue Goose Rd, Huron, TN 38345, 1.91 km N (by road) of Luray Rd and Blue Goose Rd intersection",NA,NA
"410461b6-368c-4970-8cb5-c043c28c08dd","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.352828,-88.788913,"NORTH_AMERICA","Tennessee",2020,3,9,"cdc","http://arctos.database.museum/guid/APSU:Herp:20680","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4136558304","APSU:Herp:20680","media","Weakley County","Event","Hyndsver Rd.",NA,NA
"410461b6-368c-4970-8cb5-c043c28c08dd","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.352793,-88.791211,"NORTH_AMERICA","Tennessee",2020,3,9,"cdc","http://arctos.database.museum/guid/APSU:Herp:20681","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4136558349","APSU:Herp:20681","media","Weakley County","Event","Hyndsver Rd.",NA,NA
"410461b6-368c-4970-8cb5-c043c28c08dd","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.351691,-88.794974,"NORTH_AMERICA","Tennessee",2020,3,9,"cdc","http://arctos.database.museum/guid/APSU:Herp:20682","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4136558392","APSU:Herp:20682","media","Weakley County","Event","Hyndsver Rd.",NA,NA
"410461b6-368c-4970-8cb5-c043c28c08dd","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.354978,-88.796531,"NORTH_AMERICA","Tennessee",2020,3,11,"cdc","http://arctos.database.museum/guid/APSU:Herp:20683","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4136558352","APSU:Herp:20683","media","Weakley County","Event","Pool about 404 m NE (by air) intersection of Hyndsver Rd. and Ralston Rd.",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",30.144251,-95.960856,"NORTH_AMERICA","Texas",2020,4,3,"cdc,cdround","https://www.inaturalist.org/observations/41338803","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850559489","41338803",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.456285,-95.754122,"NORTH_AMERICA","Oklahoma",2020,4,28,"cdc,cdround","https://www.inaturalist.org/observations/44211976","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611081077","44211976",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.267183,-94.035409,"NORTH_AMERICA","Arkansas",2020,5,16,"cdc,cdround","https://www.inaturalist.org/observations/46273182","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626572086","46273182",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.234849,-94.155052,"NORTH_AMERICA","Arkansas",2020,6,3,"cdc,cdround","https://www.inaturalist.org/observations/48328029","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634411133","48328029",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.313267,-96.182867,"NORTH_AMERICA","Oklahoma",2020,8,25,"cdc,cdround","https://www.inaturalist.org/observations/57611238","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856586317","57611238",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.380858,-94.421491,"NORTH_AMERICA","Arkansas",2020,11,6,"cdc,cdround","https://www.inaturalist.org/observations/64415484","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2984390616","64415484",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.310043,-89.118927,"NORTH_AMERICA","Illinois",2019,2,11,"cdc,cdround","https://www.inaturalist.org/observations/20296959","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2005321103","20296959",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.366841,-89.099264,"NORTH_AMERICA","Illinois",2019,2,11,"cdc,cdround","https://www.inaturalist.org/observations/20297415","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2005321296","20297415",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",29.477791,-95.8628,"NORTH_AMERICA","Texas",2019,2,26,"cdc,cdround","https://www.inaturalist.org/observations/20804986","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2006089075","20804986",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",29.024641,-96.831895,"NORTH_AMERICA","Texas",2019,2,26,"cdc,cdround","https://www.inaturalist.org/observations/20819616","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2006093817","20819616",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",29.330879,-95.942793,"NORTH_AMERICA","Texas",2019,2,28,"cdc,cdround","https://www.inaturalist.org/observations/20901786","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2012979288","20901786",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",28.576418,-97.493493,"NORTH_AMERICA","Texas",2019,3,2,"cdc,cdround","https://www.inaturalist.org/observations/20921031","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2012985920","20921031",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.238722,-88.991053,"NORTH_AMERICA","Illinois",2019,3,13,"cdc,cdround","https://www.inaturalist.org/observations/21221334","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2013753327","21221334",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.566066,-96.524011,"NORTH_AMERICA","Oklahoma",2019,3,15,"cdc,cdround","https://www.inaturalist.org/observations/21811195","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2235505104","21811195",NA,NA,NA,NA,NA,NA
"852628c6-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Lithobates areolatus",28.57919,-97.405545,"NORTH_AMERICA","Texas",2019,3,2,"gass84,incomis,inmafu",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","2819837863","113394","Audio","Goliad",NA,"Jct TX 77A and Co. Rd 2441, 7.5 rd km W on Co. Rd 2441, just S of Goliad",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.381052,-94.479,"NORTH_AMERICA","Arkansas",2019,4,30,"cdc,cdround","https://www.inaturalist.org/observations/24274887","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2239022238","24274887",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.51317,-94.40836,"NORTH_AMERICA","Arkansas",2019,5,1,"cdc,cdround","https://www.inaturalist.org/observations/24274797","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2239023729","24274797",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",36.307128,-95.851436,"NORTH_AMERICA","Oklahoma",2019,5,12,"cdc,cdround","https://www.inaturalist.org/observations/25012952","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2311278383","25012952",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.86622,-95.93853,"NORTH_AMERICA","Oklahoma",2019,6,19,"cdc,cdround","https://www.inaturalist.org/observations/27327400","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2273220319","27327400",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.284202,-88.312857,"NORTH_AMERICA","Kentucky",2018,2,28,"cdc,cdround","https://www.inaturalist.org/observations/10055774","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1836565519","10055774",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",32.781869,-88.245712,"NORTH_AMERICA","Alabama",2018,2,14,"cdc,cdround","https://www.inaturalist.org/observations/106590586","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3499392555","106590586",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.792162,-89.129615,"NORTH_AMERICA","Illinois",2018,2,24,"cdc,cdround","https://www.inaturalist.org/observations/17657757","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1932313480","17657757",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.788014,-89.059887,"NORTH_AMERICA","Illinois",2018,2,24,"cdc,cdround","https://www.inaturalist.org/observations/17802477","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1932347888","17802477",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.768181,-89.087405,"NORTH_AMERICA","Illinois",2018,2,24,"cdc,cdround","https://www.inaturalist.org/observations/19871836","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1990587212","19871836",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",37.041674,-88.811389,"NORTH_AMERICA","Kentucky",2018,2,23,"cdc,cdround","https://www.inaturalist.org/observations/71499938","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3061729722","71499938",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",32.631959,-88.220733,"NORTH_AMERICA","Alabama",2018,2,15,"cdc,cdround","https://www.inaturalist.org/observations/88163163","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330909543","88163163",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.186759,-92.666758,"NORTH_AMERICA","Arkansas",2018,2,15,"cdc,cdround","https://www.inaturalist.org/observations/9876807","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4028686312","9876807",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lithobates areolatus",35.138208,-92.620926,"NORTH_AMERICA","Arkansas",2018,2,15,"cdc,cdround","https://www.inaturalist.org/observations/9876847","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4028899315","9876847",NA,NA,NA,NA,NA,NA
"410461b6-368c-4970-8cb5-c043c28c08dd","PRESERVED_SPECIMEN","PRESENT","Lithobates areolatus",37.128166,-88.821746,"NORTH_AMERICA","Kentucky",2018,2,23,"cdc,colmafu,inmafu","http://arctos.database.museum/guid/APSU:Herp:20044","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4093487309","APSU:Herp:20044","whole organism (isopropanol, 40%)","McCracken County","PhysicalObject","West Kentucky Wildlife Management Area, small wetland about 190 m SW (by air) intersection of Rice Springs Rd. and West Bone Rd.",NA,NA
